recording_started_at_utc,sample_timestamp_utc,device_name,channel,channel_sample_index,value_uv
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.922Z,Muse-2E72,AF7,327,-669.433594
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.922Z,Muse-2E72,AF7,328,-1000.000000
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.922Z,Muse-2E72,AF7,329,-161.621094
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.922Z,Muse-2E72,AF7,330,965.820312
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.922Z,Muse-2E72,AF7,331,-141.113281
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.922Z,Muse-2E72,AF7,332,-1000.000000
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.922Z,Muse-2E72,AF7,333,-428.222656
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.922Z,Muse-2E72,AF7,334,999.511719
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.922Z,Muse-2E72,AF7,335,188.964844
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.922Z,Muse-2E72,AF7,336,-1000.000000
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.964Z,Muse-2E72,TP10,337,-870.605469
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.964Z,Muse-2E72,TP10,338,120.605469
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.964Z,Muse-2E72,TP10,339,841.796875
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.964Z,Muse-2E72,TP10,340,-291.992188
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.964Z,Muse-2E72,TP10,341,-960.449219
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.964Z,Muse-2E72,TP10,342,-104.003906
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.964Z,Muse-2E72,TP10,343,841.796875
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.964Z,Muse-2E72,TP10,344,207.031250
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.964Z,Muse-2E72,TP10,345,-937.988281
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.964Z,Muse-2E72,TP10,346,-388.671875
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.964Z,Muse-2E72,TP10,347,991.210938
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.964Z,Muse-2E72,TP10,348,363.281250
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,AF8,337,-213.867188
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,AF8,338,658.203125
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,AF8,339,444.335938
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,AF8,340,-411.132812
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,AF8,341,-443.847656
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,AF8,342,485.839844
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,AF8,343,549.804688
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,AF8,344,-454.589844
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,AF8,345,-557.128906
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,AF8,346,202.148438
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,AF8,347,625.000000
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,AF8,348,-135.742188
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,TP9,337,-856.445312
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,TP9,338,-122.558594
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,TP9,339,892.578125
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,TP9,340,133.300781
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,TP9,341,-783.203125
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,TP9,342,-284.667969
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,TP9,343,692.871094
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,TP9,344,521.484375
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,TP9,345,-594.238281
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,TP9,346,-455.078125
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,TP9,347,819.824219
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,TP9,348,675.292969
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,AF7,337,-877.929688
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,AF7,338,660.644531
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,AF7,339,381.347656
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,AF7,340,-1000.000000
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,AF7,341,-1000.000000
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,AF7,342,204.101562
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,AF7,343,562.500000
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,AF7,344,-892.578125
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,AF7,345,-1000.000000
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,AF7,346,-159.179688
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,AF7,347,960.937500
2026-08-04T19:00:29.591Z,2026-08-04T19:00:30.982Z,Muse-2E72,AF7,348,-239.746094
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.040Z,Muse-2E72,TP10,349,-867.187500
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.040Z,Muse-2E72,TP10,350,-591.308594
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.040Z,Muse-2E72,TP10,351,728.515625
2026-08-04T19:00:29.591Z,2026-08-04T19:00:31.040Z,Muse-2E72,TP10,352,753.906250
